gridRow	gridColumn	spotRow	spotColumn	Name	GeneId	GeneName	ClusterId	Annot
1	3	6	4	RC4-HT1088-012-C02	AK026743		Hs.306875	CDNA: FLJ23090 fis, clone LNG07119
1	3	6	5	QV4-NN1101-235-E07	AJ420522	UBE2J1	Hs.184325	ubiquitin-conjugating enzyme E2, J1 (UBC6 homolog, yeast)
1	3	6	6	RC0-CS0045-021-G04	BC031833			
1	3	6	7	QV3-KT0018-490-B05	BF736772	DKFZP586N0721	Hs.99843	DKFZP586N0721 protein
1	3	6	8	QV1-MT0132-499-A07	BF895164	XRCC4	Hs.150930	X-ray repair complementing defective repair in Chinese hamster cells 4
1	3	6	9	MR0-BN0115-012-A04	BF749394	STK4	Hs.35140	serine/threonine kinase 4
1	3	6	10	PM3-GN0516-008-B04	BQ368519	ABCD1	Hs.159546	ATP-binding cassette, sub-family D (ALD), member 1
1	3	7	1	CM0-CN0165-809-F09	BG984618	DIA1	Hs.274464	diaphorase (NADH) (cytochrome b-5 reductase)
1	3	7	2	MR4-NT0141-207-D03	BI039975	C4orf8	Hs.325987	chromosome 4 open reading frame 8
1	3	7	3	CM1-HT0950-477-B08	BF831942	DNMT3B	Hs.251673	DNA (cytosine-5-)-methyltransferase 3 beta
1	3	7	4	MR4-TN0114-103-F05	AL137566		Hs.32405	MRNA; cDNA DKFZp686A0815 (from clone DKFZp686A0815)
1	3	7	5	IL3-CT0214-047-G08	AW752654	MEF2A	Hs.415033	MADS box transcription enhancer factor 2, polypeptide A (myocyte enhancer factor 2A)
1	3	7	6	QV2-CI0105-591-F10	BF819033	FLJ20315	Hs.18457	hypothetical protein FLJ20315
1	3	7	7	CM0-CT0549-565-F06	BQ318642	PTPN3	Hs.405666	protein tyrosine phosphatase, non-receptor type 3
1	3	7	8	PM3-CT0263-008-D09	AW361884	SFRS15	Hs.125134	splicing factor, arginine/serine-rich 15
1	3	7	9	QV0-EN0102-457-D06	BQ329137	HCK	Hs.89555	hemopoietic cell kinase
1	3	7	10	PM0-BN0173-004-E06	NM_018429	BDP1	Hs.272808	B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB
1	3	8	1	RC2-FT0128-011-F09	BE772491	DKFZP434C212	Hs.287266	DKFZP434C212 protein
1	3	8	2	PM3-ET0272-008-H10	BI017571	AP3B2	Hs.199593	adaptor-related protein complex 3, beta 2 subunit
1	3	8	3	QV1-EN0042-233-E06	BE826691	DNCH1	Hs.7720	dynein, cytoplasmic, heavy polypeptide 1
1	3	8	4	CM1-MT0244-707-B05	BI018160	GTF2B	Hs.258561	general transcription factor IIB
1	3	8	5	IL3-CT0213-035-H11	AW376471	DNAJB11	Hs.317192	DnaJ (Hsp40) homolog, subfamily B, member 11
1	3	8	6	QV0-ET0001-336-D08	BE827032	IFI16	Hs.370873	interferon, gamma-inducible protein 16
1	3	8	7	CM0-CT0549-561-B07	BQ318606	SI	Hs.429596	sucrase-isomaltase (alpha-glucosidase)
1	3	8	8	QV4-BN0090-163-C07	BE002904	SLC9A8	Hs.380978	solute carrier family 9 (sodium/hydrogen exchanger), isoform 8
1	3	8	9	PM0-ET0208-009-D05	BI015686	PIGO	Hs.213029	phosphatidylinositol glycan, class O
1	3	8	10	MR2-HT1163-011-F10	BG990217	CCT4	Hs.374334	chaperonin containing TCP1, subunit 4 (delta)
1	3	9	1	RC0-MT0056-021-F09	AF041449	AVIL	Hs.333257	advillin
1	3	9	2	RC0-ST0174-011-E04	AW389949	DKFZp761C169	Hs.71252	vasculin
1	3	9	3	CM3-FN0769-196-E06	BE840748	CSTA	Hs.412999	cystatin A (stefin A)
1	3	9	4	RC5-HT0259-011-E07	AK056831			
1	3	9	5	RC0-CT0205-011-B09	AW376173	BACH1	Hs.154276	BTB and CNC homology 1, basic leucine zipper transcription factor 1
1	3	9	6	RC0-HT0613-021-E08	AF429306		Hs.119383	CDNA FLJ31602 fis, clone NT2RI2002602
1	3	9	7	MR4-NT0141-114-G03	BI038984	C3orf4	Hs.107393	chromosome 3 open reading frame 4
1	3	9	8	MR4-NT0140-213-B01	BQ345409	SPOCK2	Hs.436193	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2
1	3	9	9	MR1-FN0210-003-G11	AJ000522	DNAH17	Hs.441457	dynein, axonemal, heavy polypeptide 17
1	3	9	10	MR2-UM0025-101-E07	BF378463	MPHOSPH10	Hs.201676	M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein)
1	3	10	1	RC2-BT0521-011-G01	AJ251708	C11orf30	Hs.352588	chromosome 11 open reading frame 30
1	3	10	2	PM2-HT0134-001-E07	AL133574	TEAD1	Hs.528675	TEA domain family member 1 (SV40 transcriptional enhancer factor)
1	3	10	3	CM3-BT0696-122-H06	BE089046	ET	Hs.296924	hypothetical protein ET
1	3	10	4	RC4-BN0408-012-G04	D86961	LHFPL2	Hs.79299	lipoma HMGIC fusion partner-like 2
1	3	10	5	CM1-ST0181-035-A04	AL109702		Hs.19720	MRNA full length insert cDNA clone EUROIMAGE 42138
1	3	10	6	QV4-NN1148-431-A12	AF217999	FBLN1	Hs.445240	fibulin 1
1	3	10	7	QV3-ET0103-394-G12	BF875791	TTC7	Hs.438277	tetratricopeptide repeat domain 7
1	3	10	8	QV3-GN0108-361-E05	BF986319	ASF1A	Hs.292316	ASF1 anti-silencing function 1 homolog A (S. cerevisiae)
1	3	10	9	QV0-BT0847-408-B09	BF333264	BCL2L11	Hs.84063	BCL2-like 11 (apoptosis facilitator)
1	3	10	10	MR0-BN0070-026-C08	BE814299	RIG-I	Hs.438386	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide
1	4	1	1	Q_GENE				
1	4	1	2	BLANK				
1	4	1	3	MR0-HT0559-003-A04	BE172039	NEDD4L	Hs.249798	neural precursor cell expressed, developmentally down-regulated 4-like
1	4	1	4	MR3-ST0203-012-D02	AW390991	MADHIP	Hs.162051	MAD, mothers against decapentaplegic homolog (Drosophila) interacting protein, receptor activation anchor
1	4	1	5	QV4-NT0250-559-C06	BF922602	EIF3S4	Hs.28081	eukaryotic translation initiation factor 3, subunit 4 delta, 44kDa
1	4	1	6	PM0-OT0019-005-A05	AB023224	KIAA1007	Hs.279949	KIAA1007 protein
1	4	1	7	CM0-FT0044-422-G01	BC030746			
1	4	1	8	QV4-BN0090-190-F10	BE003070	PRDM4	Hs.21807	PR domain containing 4
1	4	1	9	MR0-HT0559-031-F03	BF351809	ZC3HDC8	Hs.512785	zinc finger CCCH type domain containing 8
1	4	1	10	PM0-AN0032-001-D06	BE811875	NFIX	Hs.35841	nuclear factor I/X (CCAAT-binding transcription factor)
1	4	2	1	BLANK				
1	4	2	2	BLANK				
1	4	2	3	CM0-HN0206-813-C04	BI005334	MGC11242	Hs.36529	hypothetical protein MGC11242
1	4	2	4	CM0-HT0283-090-B05	AW380911	LOXL3	Hs.334702	lysyl oxidase-like 3
1	4	2	5	QV4-NN0038-157-D01	AW895357	HS2ST1	Hs.169939	heparan sulfate 2-O-sulfotransferase 1
1	4	2	6	MR3-HN0062-004-A05	BF829152	COMMD9	Hs.279836	COMM domain containing 9
1	4	2	7	MR1-GN0172-004-D06	BF990910	AKAP11	Hs.414995	A kinase (PRKA) anchor protein 11
1	4	2	8	QV0-TT0009-044-E02	AW393826	FLJ20699	Hs.435832	hypothetical protein FLJ20699
1	4	2	9	MR1-RT0023-002-F08	BF819586	TXNRD3	Hs.20030	thioredoxin reductase 3
1	4	2	10	MR2-CI0186-006-D01	BF812924	COX5B	Hs.1342	cytochrome c oxidase subunit Vb
1	4	3	1	RC3-CT0254-211-D11	NM_006540	NCOA2	Hs.446678	nuclear receptor coactivator 2
1	4	3	2	QV1-HT0311-080-G05	AL133650	LETM1	Hs.120165	leucine zipper-EF-hand containing transmembrane protein 1
1	4	3	3	RC4-OT0071-014-C10	AW885735	MYO1A	Hs.5394	myosin IA
1	4	3	4	RC0-CT0299-031-B05	AW362970	LANCL1	Hs.13351	LanC lantibiotic synthetase component C-like 1 (bacterial)
1	4	3	5	QV4-GN0120-586-F06	BG006488	ETV5	Hs.43697	ets variant gene 5 (ets-related molecule)
1	4	3	6	QV2-FT0010-304-G04	BE768730	FUBP1	Hs.118962	far upstream element (FUSE) binding protein 1
1	4	3	7	CM1-BT0768-215-C04	BE094462	TCF7L1	Hs.318517	transcription factor 7-like 1 (T-cell specific, HMG-box)
1	4	3	8	MR1-MT0282-004-A06	BC000970	DPP9	Hs.237617	dipeptidylpeptidase 9
1	4	3	9	MR2-EN0091-002-G06	BF853231	RAB5B	Hs.77690	RAB5B, member RAS oncogene family
1	4	3	10	PM0-ET0254-001-H03	BI014974	NDRG1	Hs.318567	N-myc downstream regulated gene 1
1	4	4	1	RC0-BT0812-033-C09	BF154947	SLC29A1	Hs.25450	solute carrier family 29 (nucleoside transporters), member 1
1	4	4	2	CM0-NN1002-290-B12	AW899924	DKFZP566F2124	Hs.23270	DKFZP566F2124 protein
1	4	4	3	MR4-EN0074-002-F04	BF851135	SH3TC1	Hs.61053	SH3 domain and tetratricopeptide repeats 1
1	4	4	4	RC0-LT0001-032-B04	AW834720	FLJ20343	Hs.171044	hypothetical protein FLJ20343
1	4	4	5	QV4-HT0539-131-G06	BE170720	TIGA1	Hs.12082	TIGA1
1	4	4	6	QV0-BT0263-132-H07	BE062864	ARFGAP1	Hs.25584	ADP-ribosylation factor GTPase activating protein 1
1	4	4	7	MR4-OT0129-001-F04	BI044749	SLC20A1	Hs.110855	solute carrier family 20 (phosphate transporter), member 1
1	4	4	8	QV2-BT0685-259-A01	BF332331	CSNK1G3	Hs.129206	casein kinase 1, gamma 3
1	4	4	9	MR1-HT1183-002-G07	BG986776	C14orf140	Hs.48642	chromosome 14 open reading frame 140
1	4	4	10	PM0-TN0030-001-A03	BE937862	DEPC-1	Hs.502420	prostate cancer antigen-1
1	4	5	1	PM2-CS0028-001-C08	BF766836	STK39	Hs.199263	serine threonine kinase 39 (STE20/SPS1 homolog, yeast)
1	4	5	2	RC0-GN0273-031-H12	BI055349	FURIN	Hs.59242	furin (paired basic amino acid cleaving enzyme)
1	4	5	3	CM4-LT0057-080-A10	AF006041	DAXX	Hs.336916	death-associated protein 6
1	4	5	4	CM3-MT0364-685-D02	BC005157	TCTA	Hs.250894	T-cell leukemia translocation altered gene
1	4	5	5	QV4-HT0893-373-B09	BE933681	ALG8	Hs.440117	asparagine-linked glycosylation 8 homolog (yeast, alpha-1,3-glucosyltransferase)
1	4	5	6	RC2-BT0506-017-F09	BE071443	PTPN7	Hs.402773	protein tyrosine phosphatase, non-receptor type 7
1	4	5	7	QV1-UM0105-162-G08	AW805739	ATF6	Hs.433046	activating transcription factor 6
1	4	5	8	RC4-CN0049-012-F12	AL080118	C14orf109	Hs.275352	chromosome 14 open reading frame 109
1	4	5	9	CM0-CS0040-598-G11	BF761461	MAML1	Hs.76986	mastermind-like 1 (Drosophila)
1	4	5	10	MR2-CI0128-013-A11	BF818026	SEC23B	Hs.173497	Sec23 homolog B (S. cerevisiae)
1	4	6	1	MR2-HT1160-002-C06	U42408	LAD1	Hs.18141	ladinin 1
1	4	6	2	RC4-ST0316-011-C11	AW610334	FLJ10415	Hs.437647	hypothetical protein FLJ10415
1	4	6	3	CM3-GN0104-390-F09	BF985807	MBTPS1	Hs.75890	membrane-bound transcription factor protease, site 1
1	4	6	4	QV2-HT0698-266-B08	BE711936	AKR1B10	Hs.116724	aldo-keto reductase family 1, member B10 (aldose reductase)
1	4	6	5	IL3-CT0213-036-D11	AW752561	ZNF606	Hs.287629	zinc finger protein 606
1	4	6	6	QV4-BT0536-059-H09	AW749894	SPIN	Hs.439052	spindlin
1	4	6	7	PM2-HT0728-002-G12	BE714658	MGST3	Hs.212507	microsomal glutathione S-transferase 3
1	4	6	8	RC2-BN0123-011-G04	BE006069	FLJ14681	Hs.23317	hypothetical protein FLJ14681
1	4	6	9	CM1-HT0632-213-C11	AK002174	KLHL5	Hs.272251	kelch-like 5 (Drosophila)
1	4	6	10	PM3-FT0024-006-G01	BE769211	RAB2L	Hs.170160	RAB2, member RAS oncogene family-like
1	4	7	1	RC4-CT0322-016-C09	NM_014961	RIPX	Hs.7972	rap2 interacting protein x
1	4	7	2	CM3-BT0595-091-A10	BE076503	CCNF	Hs.1973	cyclin F
1	4	7	3	RC3-HT0230-012-H11	NM_024721	ZFH4	Hs.458973	zinc finger homeodomain 4
1	4	7	4	PM0-UM0018-004-H06	BE774542	ZC3HDC1	Hs.12646	zinc finger CCCH type domain containing 1
1	4	7	5	RC2-BT0256-012-G02	U29343	HMMR	Hs.72550	hyaluronan-mediated motility receptor (RHAMM)
1	4	7	6	QV2-NN0045-412-E03	BF954040	C11orf15	Hs.389439	chromosome 11 open reading frame 15
1	4	7	7	CM1-FN0104-315-F02	BE838110	SNX27	Hs.67619	sorting nexin family member 27
1	4	7	8	CM0-BT0862-587-D09	BF742981	FLJ20558	Hs.413123	hypothetical protein FLJ20558
1	4	7	9	MR1-CI0181-001-H09	BF805287	B3GNT3	Hs.69009	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3
1	4	7	10	PM3-CN0100-001-A08	BG979976	CNN1	Hs.21223	calponin 1, basic, smooth muscle
1	4	8	1	RC1-GN0198-013-G01	BG009056	DLK1	Hs.169228	delta-like 1 homolog (Drosophila)
1	4	8	2	QV1-UT0092-410-G10	BF907585	CCNK	Hs.409258	cyclin K
1	4	8	3	RC3-CI0162-022-D03	BF812198	RHBDF1	Hs.57988	rhomboid family 1 (Drosophila)
1	4	8	4	MR2-CI0127-012-G10	BF816400	SAS	Hs.50984	sarcoma amplified sequence
1	4	8	5	RC0-HT0859-021-A09	BE719572	TCN1	Hs.2012	transcobalamin I (vitamin B12 binding protein, R binder family)
1	4	8	6	MR0-HT0076-002-D12	AW579487	KIDINS220	Hs.9873	likely homolog of rat kinase D-interacting substance of 220 kDa
1	4	8	7	RC3-CI0043-013-F01	BF807962	KIAA0286	Hs.14912	KIAA0286 protein
1	4	8	8	PM3-BN0174-010-A02	BE815845	MAN1A1	Hs.255149	mannosidase, alpha, class 1A, member 1
1	4	8	9	MR1-HT1064-015-G05	BC009887	SIAT9	Hs.415117	sialyltransferase 9 (CMP-NeuAc:lactosylceramide alpha-2,3-sialyltransferase; GM3 synthase)
1	4	8	10	PM0-HT0339-006-F07	AW606197	MAPK8	Hs.445864	mitogen-activated protein kinase 8
1	4	9	1	QV0-UM0093-360-F03	BE939514	ICA1	Hs.380460	islet cell autoantigen 1, 69kDa
1	4	9	2	MR4-TN0115-102-B07	BF093043	CHST12	Hs.25204	carbohydrate (chondroitin 4) sulfotransferase 12
1	4	9	3	CM0-CI0177-691-E08	BF809921	FLJ20125	Hs.24088	hypothetical protein FLJ20125
1	4	9	4	MR4-TN0112-201-G02	BF092680	ATP8B2	Hs.43577	ATPase, Class I, type 8B, member 2
1	4	9	5	CM1-LT0042-143-D12	AW837851	STARD5	Hs.172803	START domain containing 5
1	4	9	6	MR3-HN0063-007-H04	BC006243	RGS16	Hs.413297	regulator of G-protein signalling 16
1	4	9	7	CM1-HT0277-030-E08	AW380706	RECQL5	Hs.33818	RecQ protein-like 5
1	4	9	8	RC0-BT0813-022-H02	BF333133	IGF1R	Hs.239176	insulin-like growth factor 1 receptor
1	4	9	9	QV3-OT0064-230-D10	BE833229	NRP2	Hs.368746	neuropilin 2
1	4	9	10	RC0-CT0380-035-F06	AW860333	DKFZp547D155	Hs.512415	hypothetical protein DKFZp547D155
1	4	10	1	RC2-CT0432-015-A09	AK027234	FLJ20097	Hs.222282	hypothetical protein FLJ20097
1	4	10	2	PM2-UM0053-018-A12	BI049073	SP192	Hs.169854	hypothetical protein SP192
1	4	10	3	CM2-UM0038-172-A11	AK000756	SMBP	Hs.8203	SM-11044 binding protein
1	4	10	4	RC0-FT0073-021-H11	BE770976	SWAP70	Hs.153026	SWAP-70 protein
1	4	10	5	RC2-BN0126-011-B07	BE006198	PRC1	Hs.344037	protein regulator of cytokinesis 1
1	4	10	6	QV3-BT0537-057-F11	AW577434	RAB27A	Hs.298530	RAB27A, member RAS oncogene family
1	4	10	7	QV3-OT0065-264-H03	BE833376	CUTL1	Hs.438974	cut-like 1, CCAAT displacement protein (Drosophila)
1	4	10	8	RC2-CS0017-013-C06	BF229716	SERPINE2	Hs.21858	serine (or cysteine) proteinase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 2
1	4	10	9	MR1-NN0144-001-D04	BE701248	SKD3	Hs.334045	suppressor of potassium transport defect 3
1	4	10	10	MR0-HT0241-010-E10	BE148625	CCT5	Hs.1600	chaperonin containing TCP1, subunit 5 (epsilon)
2	1	1	1	PHE				
2	1	1	2	BLANK				
2	1	1	3	RC4-IT0014-012-E05	BF771624	SIP1	Hs.102456	survival of motor neuron protein interacting protein 1
2	1	1	4	RC3-BT0333-118-E02	BF742525	PDCD7	Hs.143253	programmed cell death 7
2	1	1	5	RC2-CS0017-018-B04	AK021722	LPAAT-e	Hs.281895	acid acyltransferase-epsilon
2	1	1	6	QV0-NN1071-255-H09	BE702745	TIMP1	Hs.446641	tissue inhibitor of metalloproteinase 1 (erythroid potentiating activity, collagenase inhibitor)
2	1	1	7	CM1-HN0016-549-D10	BF825243	HMGN4	Hs.236774	high mobility group nucleosomal binding domain 4
2	1	1	8	PM0-BT0726-001-H10	BE091211	JMJD1B	Hs.24125	jumonji domain containing 1B
2	1	1	9	PM0-NN1205-001-E01	BF947093	CACNB2	Hs.435786	calcium channel, voltage-dependent, beta 2 subunit
2	1	1	10	MR3-CI0184-002-E12	L11370			
2	1	2	1	BLANK				
2	1	2	2	BLANK				
2	1	2	3	RC1-HT0229-011-G12	AW378922	RIN2	Hs.446304	Ras and Rab interactor 2
2	1	2	4	CM2-HT0329-052-H11	AW382377	PHF11	Hs.308220	PHD finger protein 11
2	1	2	5	CM0-CT0052-024-H06	AI940433	TBC1D15	Hs.310422	TBC1 domain family, member 15
2	1	2	6	QV0-GN0212-484-E10	BF998280	HEXB	Hs.69293	hexosaminidase B (beta polypeptide)
2	1	2	7	CM1-NT0088-217-H12	AW891551	EPS15	Hs.79095	epidermal growth factor receptor pathway substrate 15
2	1	2	8	MR2-SN0005-009-F11	BE840880	PRG1	Hs.1908	proteoglycan 1, secretory granule
2	1	2	9	QV2-NN0045-552-A12	BF962147	TCF8	Hs.232068	transcription factor 8 (represses interleukin 2 expression)
2	1	2	10	PM0-HT0346-002-A08	AW383352	HAT1	Hs.13340	histone acetyltransferase 1
2	1	3	1	QV0-NN1020-195-H03	AW901776	TARDBP	Hs.531609	TAR DNA binding protein
2	1	3	2	CM1-CT0309-057-B02	AW754051	MI-ER1	Hs.222746	mesoderm induction early response 1
2	1	3	3	MR4-PT0052-208-F11	U09304	EFNB1	Hs.144700	ephrin-B1
2	1	3	4	MR4-ST0118-012-B01	AW809205	WAC	Hs.370152	WW domain containing adaptor with coiled-coil
2	1	3	5	MR0-HT0165-007-D05	BE144052	MGC22014	Hs.447988	hypothetical protein MGC22014
2	1	3	6	QV0-CT0225-313-H09	BE695705	SAT	Hs.28491	spermidine/spermine N1-acetyltransferase
2	1	3	7	QV3-NT0217-507-F06	BF929494	NMT1	Hs.346743	N-myristoyltransferase 1
2	1	3	8	QV4-CI0155-528-G01	AK026451	KIAA0794	Hs.127287	KIAA0794 protein
2	1	3	9	PM3-BT0584-001-A04	AW602749	CUL3	Hs.78946	cullin 3
2	1	3	10	MR2-HN0033-001-H10	BF828662	GMIP	Hs.49427	Gem-interacting protein
2	1	4	1	RC2-BT0642-011-E07	BE082655	RAB5C	Hs.479	RAB5C, member RAS oncogene family
2	1	4	2	MR4-RT0045-007-C04	BI009689	COG4	Hs.208680	component of oligomeric golgi complex 4
2	1	4	3	CM1-HT0877-423-F07	AB062287	HNRPF	Hs.808	heterogeneous nuclear ribonucleoprotein F
2	1	4	4	PM0-UM0084-001-F04	AW803973	SMARCD2	Hs.250581	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2
2	1	4	5	CM0-CN0045-225-B07	AW843829	FLJ10415	Hs.437647	hypothetical protein FLJ10415
2	1	4	6	MR0-MT0123-201-C07	BF360273	SSR2	Hs.74564	signal sequence receptor, beta (translocon-associated protein beta)
2	1	4	7	QV4-FT0004-221-H03	BE768075	FLJ30525	Hs.7962	hypothetical protein FLJ30525
2	1	4	8	MR4-ST0240-013-E11	BE842969	JPH3	Hs.4775	junctophilin 3
2	1	4	9	MR3-UT0050-008-F10	AF314185	C6orf111	Hs.414993	chromosome 6 open reading frame 111
2	1	4	10	QV3-IT0008-405-B06	BF769075	CYP2S1	Hs.98370	cytochrome P450, family 2, subfamily S, polypeptide 1
2	1	5	1	RC4-ST0316-011-H06	AW821725	ALDH2	Hs.331141	aldehyde dehydrogenase 2 family (mitochondrial)
2	1	5	2	PM2-ST0303-002-H03	D83781	NUP160	Hs.22559	nucleoporin 160kDa
2	1	5	3	QV1-FT0202-465-B11	BF857809	KLK3	Hs.171995	kallikrein 3, (prostate specific antigen)
2	1	5	4	CM1-HN0016-562-H02	BF825560	DEDD	Hs.169681	death effector domain containing
2	1	5	5	IL0-CT0031-112-D12	AK026295		Hs.288232	CDNA: FLJ22642 fis, clone HSI06970
2	1	5	6	QV0-BN0147-213-D09	BE007945	DMTF1	Hs.129506	cyclin D binding myb-like transcription factor 1
2	1	5	7	MR3-GN0187-012-G12	BG003144	ARTS-1	Hs.436186	type 1 tumor necrosis factor receptor shedding aminopeptidase regulator
2	1	5	8	CM1-MT0189-610-D09	BF897113	SGTA	Hs.203910	small glutamine-rich tetratricopeptide repeat (TPR)-containing, alpha
2	1	5	9	QV3-DT0045-082-D01	AW937798	PAPSS2	Hs.274230	3'-phosphoadenosine 5'-phosphosulfate synthase 2
2	1	5	10	PM0-MT0202-001-G07	AF432213	FMNL1	Hs.100217	formin-like 1
2	1	6	1	MR2-HT1160-014-D06	BG992075	KIAA1924	Hs.222312	hypothetical protein KIAA1924
2	1	6	2	MR2-HN0061-004-B11	BI002229	NDST2	Hs.225129	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2
2	1	6	3	QV1-CN0002-102-E10	AW840714	RAB35	Hs.94308	RAB35, member RAS oncogene family
2	1	6	4	CM0-ET0122-657-H10	BF871225	C20orf67	Hs.272814	chromosome 20 open reading frame 67
2	1	6	5	MR4-CT0538-112-D02	BQ319951	C7orf24	Hs.444840	chromosome 7 open reading frame 24
2	1	6	6	QV0-CT0260-031-A05	AW753439	C10orf13	Hs.37716	chromosome 10 open reading frame 13
2	1	6	7	QV2-NN1073-427-A10	BF952507	RAP2A	Hs.48554	RAP2A, member of RAS oncogene family
2	1	6	8	CM0-CI0095-601-E07	BF804749	XLHSRF-1	Hs.9740	heat shock regulated 1
2	1	6	9	CM1-UT0038-362-C02	BE698761	DNAJA2	Hs.368078	DnaJ (Hsp40) homolog, subfamily A, member 2
2	1	6	10	MR4-NT0141-217-A09	BI042137	CRAT	Hs.12068	carnitine acetyltransferase
2	1	7	1	RC2-DT0007-013-H07	AW579108	FLJ10420	Hs.437385	hypothetical protein FLJ10420
2	1	7	2	RC4-ET0135-012-A10	BC001725	KIAA0258	Hs.47313	KIAA0258
2	1	7	3	PM2-AN0089-006-F04	BF081837	FADS1	Hs.503546	fatty acid desaturase 1
2	1	7	4	RC2-BT0506-014-D05	BF331472	CDK5RAP2	Hs.437967	CDK5 regulatory subunit associated protein 2
2	1	7	5	MR2-ST0131-008-C08	AW388859	SSBP2	Hs.152207	single-stranded DNA binding protein 2
2	1	7	6	QV4-NN1149-465-G07	BF945386	BIRC2	Hs.289107	baculoviral IAP repeat-containing 2
2	1	7	7	QV3-BN0047-257-D02	BE814054	DKFZP564D116	Hs.438991	DKFZP564D116 protein
2	1	7	8	CM1-NN1006-177-B07	AW900613	CPD	Hs.5057	carboxypeptidase D
2	1	7	9	CM0-CI0096-599-B02	BF799586	SKIP	Hs.178347	skeletal muscle and kidney enriched inositol phosphatase
2	1	7	10	RC1-HT0417-011-B05	AW384806	FLJ11164	Hs.8033	hypothetical protein FLJ11164
2	1	8	1	QV0-EN0055-439-E08	BF846058	TBX2	Hs.168357	T-box 2
2	1	8	2	CM1-BT0614-141-C02	BE077841	RFP2	Hs.528297	ret finger protein 2
2	1	8	3	CM0-NN1156-645-D11	BF948111	KCNAB2	Hs.440497	potassium voltage-gated channel, shaker-related subfamily, beta member 2
2	1	8	4	QV1-LT0037-069-F10	AW837023	UTRN	Hs.250607	utrophin (homologous to dystrophin)
2	1	8	5	MR2-BT0590-118-G04	BE076155	ZNF217	Hs.155040	zinc finger protein 217
2	1	8	6	RC0-UT0028-031-D05	BE698582	CORO2A	Hs.439725	coronin, actin binding protein, 2A
2	1	8	7	QV3-ET0171-487-H12	BF879018	DCTN2	Hs.289123	dynactin 2 (p50)
2	1	8	8	QV2-NN1194-452-G10	BF949762	KIAA0643	Hs.155995	KIAA0643 protein
2	1	8	9	MR2-NT0138-004-H05	BF923962	LAF4	Hs.38070	lymphoid nuclear protein related to AF4
2	1	8	10	MR2-NN1111-008-C11	BE703422	AES	Hs.446610	amino-terminal enhancer of split
2	1	9	1	MR2-NT0138-008-D01	BF935697	GGA1	Hs.405689	golgi associated, gamma adaptin ear containing, ARF binding protein 1
2	1	9	2	RC4-CT0109-022-D08	AB046822	KIAA1602	Hs.143067	KIAA1602 protein
2	1	9	3	CM1-CS0039-476-B03	BF762553	LOC115704	Hs.26870	similar to ecotropic viral integration site 5; Neuroblastoma stage 4S gene
2	1	9	4	RC3-CI0162-011-A08	J03019	ADRB1	Hs.99913	adrenergic, beta-1-, receptor
2	1	9	5	CM0-HT0180-075-A07	AF301598	EMX2	Hs.202095	empty spiracles homolog 2 (Drosophila)
2	1	9	6	MR0-HT0157-005-F02	BF349486	PGR1	Hs.406590	T-cell activation protein
2	1	9	7	QV3-BN0046-256-H11	BE813927	SEC23IP	Hs.300208	SEC23 interacting protein
2	1	9	8	CM0-TN0032-534-H02	BF091364	SNX8	Hs.12169	sorting nexin 8
2	1	9	9	PM0-AN0087-012-E11	BG945380	IFNAR1	Hs.181315	interferon (alpha, beta and omega) receptor 1
2	1	9	10	RC2-NT0109-011-G01	BE766807	EPS8	Hs.2132	epidermal growth factor receptor pathway substrate 8
2	1	10	1	RC0-FN0081-021-D11	BE836871	PRKAB1	Hs.6061	protein kinase, AMP-activated, beta 1 non-catalytic subunit
2	1	10	2	RC0-GN0134-031-H06	BF990403	FLJ20643	Hs.5245	hypothetical protein FLJ20643
2	1	10	3	CM1-HT0950-432-G03	BF155978	IL1R2	Hs.25333	interleukin 1 receptor, type II
2	1	10	4	CM1-NT0270-661-B02	BF933475	HUCEP11	Hs.6360	cerebral protein 11
2	1	10	5	PM1-ST0260-001-G07	AW392467	PSCDBP	Hs.270	pleckstrin homology, Sec7 and coiled-coil domains, binding protein
2	1	10	6	RC2-CS0017-014-E02	BF229745	MRPS2	Hs.382044	mitochondrial ribosomal protein S2
2	1	10	7	QV2-PT0012-031-H06	BC000422	ARIH2	Hs.241558	ariadne homolog 2 (Drosophila)
2	1	10	8	CM0-BN0181-349-E03	BE010132	HMOX1	Hs.202833	heme oxygenase (decycling) 1
2	1	10	9	MR1-CI0021-004-E09	BF800093	RNF123	Hs.512684	ring finger protein 123
2	1	10	10	MR2-CI0128-012-C10	BF816996	URG4	Hs.5131	up-regulated gene 4
2	2	1	1	THR				
2	2	1	2	BLANK				
2	2	1	3	RC3-BT0333-111-B03	BE693578	NRBP	Hs.272736	nuclear receptor binding protein
2	2	1	4	RC0-EN0024-021-A02	BF358431	KIAA1683	Hs.279718	KIAA1683
